ticker,year,total_emissions,log_emissions,GICS Sector,ai_exposure,high_ai_exposure,post_chatgpt,treatment
OXY,2014,7390778.600000001,15.815743781270983,Energy,45.0,1,0,0
OXY,2015,7237117.526,15.794733691494999,Energy,45.0,1,0,0
OXY,2016,7509361.176,15.831661090173512,Energy,45.0,1,0,0
OXY,2017,7492100.452,15.829359883831902,Energy,45.0,1,0,0
OXY,2018,7434803.034,15.821682780299714,Energy,45.0,1,0,0
OXY,2019,8121255.376,15.909995426277385,Energy,45.0,1,0,0
OXY,2020,7648135.176,15.849972538994189,Energy,45.0,1,0,0
OXY,2021,6903491.154,15.747537950812747,Energy,45.0,1,0,0
OXY,2022,7707099.992,15.857652668605766,Energy,45.0,1,0,0
OXY,2023,7755373.004000001,15.86389658089602,Energy,45.0,1,1,1
PCG,2010,1881516.0535483137,14.447588952779132,Utilities,42.0,0,0,0
PCG,2011,2288634.688245328,14.643466428664174,Utilities,42.0,0,0,0
PCG,2012,2805348.108,14.847038548374568,Utilities,42.0,0,0,0
PCG,2013,2682252.35,14.802167801449652,Utilities,42.0,0,0,0
PCG,2014,2733222.142,14.820992108851305,Utilities,42.0,0,0,0
PCG,2015,3227203.702,14.987126903171603,Utilities,42.0,0,0,0
PCG,2016,2539607.69,14.747520568071286,Utilities,42.0,0,0,0
PCG,2017,2539674.482,14.747546867840207,Utilities,42.0,0,0,0
PCG,2018,2798110.252,14.844455194675147,Utilities,42.0,0,0,0
PCG,2019,2818268.232,14.851633506976459,Utilities,42.0,0,0,0
PCG,2020,2853553.754,14.864076057139972,Utilities,42.0,0,0,0
PCG,2021,2792361.336,14.842398510948456,Utilities,42.0,0,0,0
PCG,2022,2440538.582,14.707729712985437,Utilities,42.0,0,0,0
PCG,2023,2923279.1920000003,14.888216897179795,Utilities,42.0,0,1,0
PEG,2022,188.7,5.245443876940969,Utilities,42.0,0,0,0
PEG,2023,146.3,4.9924713234685845,Utilities,42.0,0,1,0
PEP,2010,237385.496,12.377444876641748,Consumer Staples,29.6,0,0,0
PEP,2011,253054.158,12.44136275975794,Consumer Staples,29.6,0,0,0
PEP,2012,235920.954,12.371256325923492,Consumer Staples,29.6,0,0,0
PEP,2013,235039.24,12.367512012509973,Consumer Staples,29.6,0,0,0
PEP,2014,242903.236,12.400422554113623,Consumer Staples,29.6,0,0,0
PEP,2015,242571.438,12.39905565815577,Consumer Staples,29.6,0,0,0
PEP,2016,268014.424,12.498799810075733,Consumer Staples,29.6,0,0,0
PEP,2017,235006.73,12.367373686202335,Consumer Staples,29.6,0,0,0
PEP,2018,249714.712,12.428078397796474,Consumer Staples,29.6,0,0,0
PEP,2019,252891.796,12.440720946684918,Consumer Staples,29.6,0,0,0
PEP,2020,304386.104,12.626055538763428,Consumer Staples,29.6,0,0,0
PEP,2021,331177.204,12.710411890148979,Consumer Staples,29.6,0,0,0
PEP,2022,321750.288,12.681534128558363,Consumer Staples,29.6,0,0,0
PEP,2023,317942.602,12.669629293832294,Consumer Staples,29.6,0,1,0
PFE,2010,310940.71400000004,12.647360758806029,Health Care,65.1,1,0,0
PFE,2011,303342.322,12.622620518953083,Health Care,65.1,1,0,0
PFE,2012,259586.998,12.46685103007767,Health Care,65.1,1,0,0
PFE,2013,256304.152,12.454124013593752,Health Care,65.1,1,0,0
PFE,2014,262071.252,12.47637551571777,Health Care,65.1,1,0,0
PFE,2015,273322.656,12.51841192506751,Health Care,65.1,1,0,0
PFE,2016,242049.494,12.396901636266398,Health Care,65.1,1,0,0
PFE,2017,239173.396,12.384948255195631,Health Care,65.1,1,0,0
PFE,2018,249070.268,12.425494351362081,Health Care,65.1,1,0,0
PFE,2019,252419.188,12.438850390602774,Health Care,65.1,1,0,0
PFE,2020,250188.172,12.429972598700358,Health Care,65.1,1,0,0
PFE,2021,229600.13,12.344098865018225,Health Care,65.1,1,0,0
PFE,2022,233546.144,12.361139237210654,Health Care,65.1,1,0,0
PFE,2023,225796.41,12.32739346030419,Health Care,65.1,1,1,1
PG,2010,1838595.04,14.424512816596788,Consumer Staples,29.6,0,0,0
PG,2011,1890243.69,14.452216844264342,Consumer Staples,29.6,0,0,0
PG,2012,1769599.672,14.386264470056917,Consumer Staples,29.6,0,0,0
PG,2013,1857483.9,14.434733926335086,Consumer Staples,29.6,0,0,0
PG,2014,1869659.716,14.441267537075278,Consumer Staples,29.6,0,0,0
PG,2015,1822953.222,14.415968941990595,Consumer Staples,29.6,0,0,0
PG,2016,1683797.212,14.336562640001302,Consumer Staples,29.6,0,0,0
PG,2017,1716948.93,14.356059978126515,Consumer Staples,29.6,0,0,0
PG,2018,1750174.966,14.375226892844683,Consumer Staples,29.6,0,0,0
PG,2019,1775259.694,14.389457839966486,Consumer Staples,29.6,0,0,0
PG,2020,1857717.774,14.43485982737354,Consumer Staples,29.6,0,0,0
PG,2021,1781503.81,14.392968963996317,Consumer Staples,29.6,0,0,0
PG,2022,1740561.506,14.36971889825756,Consumer Staples,29.6,0,0,0
PG,2023,1676103.744,14.331983054491394,Consumer Staples,29.6,0,1,0
PNW,2010,9786732.26,16.09653827751524,Utilities,42.0,0,0,0
PNW,2011,10221941.474,16.140047190628707,Utilities,42.0,0,0,0
PNW,2012,10739590.66,16.189447625838024,Utilities,42.0,0,0,0
PNW,2013,10021383.332,16.120231800964437,Utilities,42.0,0,0,0
PNW,2014,9874410.012,16.105457222618234,Utilities,42.0,0,0,0
PNW,2015,9064855.798,16.019915604804172,Utilities,42.0,0,0,0
PNW,2016,6284055.156,15.653526214663996,Utilities,42.0,0,0,0
PNW,2017,7820201.726,15.872221036226392,Utilities,42.0,0,0,0
PNW,2018,7585388.825999999,15.841734563775043,Utilities,42.0,0,0,0
PNW,2019,7024717.628,15.764945719428205,Utilities,42.0,0,0,0
PNW,2020,8301396.802,15.931934468466993,Utilities,42.0,0,0,0
PNW,2021,6289766.757999999,15.65443470557844,Utilities,42.0,0,0,0
PNW,2022,6354808.421999999,15.664722473485684,Utilities,42.0,0,0,0
PNW,2023,5905134.813999999,15.59133300717976,Utilities,42.0,0,1,0
PPG,2010,107859.26,11.588591779420485,Materials,37.2,0,0,0
PPG,2011,113787.306,11.642095036167563,Materials,37.2,0,0,0
PPG,2012,108379.424,11.593402761273367,Materials,37.2,0,0,0
PPG,2013,206789.888,12.239463358750106,Materials,37.2,0,0,0
PPG,2014,221690.552,12.30904228933033,Materials,37.2,0,0,0
PPG,2015,214357.228,12.275403857106994,Materials,37.2,0,0,0
PPG,2016,112494.768,11.630670882141267,Materials,37.2,0,0,0
PPG,2017,161061.13,11.989545470147224,Materials,37.2,0,0,0
PPG,2018,136937.66999999998,11.827288440345137,Materials,37.2,0,0,0
PPG,2019,145589.982,11.888556476013372,Materials,37.2,0,0,0
PPG,2020,91902.706,11.428496633972474,Materials,37.2,0,0,0
PPG,2021,101330.31,11.52615072441564,Materials,37.2,0,0,0
PPG,2022,109908.678,11.607414198388925,Materials,37.2,0,0,0
PPG,2023,198602.998,12.199068161307,Materials,37.2,0,1,0
PPL,2010,32610146.476,17.300134070171712,Utilities,42.0,0,0,0
PPL,2011,33916124.254,17.33940113046443,Utilities,42.0,0,0,0
PPL,2012,32469312.886,17.295806013150507,Utilities,42.0,0,0,0
PPL,2013,33844146.344,17.337276642639555,Utilities,42.0,0,0,0
PPL,2014,33792724.414,17.335756112851275,Utilities,42.0,0,0,0
PPL,2015,31362261.082,17.261115883561878,Utilities,42.0,0,0,0
PPL,2016,30534361.242,17.234363238290584,Utilities,42.0,0,0,0
PPL,2017,30176881.826,17.222586719886102,Utilities,42.0,0,0,0
PPL,2018,31252571.294,17.25761224416712,Utilities,42.0,0,0,0
PPL,2019,28455340.83,17.163846462950193,Utilities,42.0,0,0,0
PPL,2020,26909049.474,17.10797323683343,Utilities,42.0,0,0,0
PPL,2021,28314375.756,17.158880246198265,Utilities,42.0,0,0,0
PPL,2022,28754130.992,17.174292036341562,Utilities,42.0,0,0,0
PPL,2023,26771409.22,17.102845093227454,Utilities,42.0,0,1,0
PSX,2010,25762097.278,17.064414910774463,Energy,45.0,1,0,0
PSX,2011,27492123.549,17.129410141585844,Energy,45.0,1,0,0
PSX,2012,27103070.865,17.115157632377997,Energy,45.0,1,0,0
PSX,2013,27921481.216,17.144906922414947,Energy,45.0,1,0,0
PSX,2014,28186725.978,17.154361750567304,Energy,45.0,1,0,0
PSX,2015,29008211.53103,17.183089538584994,Energy,45.0,1,0,0
PSX,2016,30808286.356,17.243294281750963,Energy,45.0,1,0,0
PSX,2017,29584250.442,17.20275273182928,Energy,45.0,1,0,0
PSX,2018,31091401.98,17.252441907423975,Energy,45.0,1,0,0
PSX,2019,31965008.368,17.280152405253467,Energy,45.0,1,0,0
PSX,2020,28795278.14,17.175722012920026,Energy,45.0,1,0,0
PSX,2021,29662814.408,17.20540481289339,Energy,45.0,1,0,0
PSX,2022,29380637.354,17.19584645597567,Energy,45.0,1,0,0
PSX,2023,29290253.92,17.192765422077752,Energy,45.0,1,1,1
QCOM,2010,26939.548,10.201387791257098,Information Technology,81.5,1,0,0
QCOM,2011,27219.796,10.211736518981409,Information Technology,81.5,1,0,0
QCOM,2012,28773.892,10.267258480325003,Information Technology,81.5,1,0,0
QCOM,2013,51019.208,10.839977068520106,Information Technology,81.5,1,0,0
QCOM,2014,58083.48,10.969653781510154,Information Technology,81.5,1,0,0
QCOM,2015,59834.576,10.999355679434082,Information Technology,81.5,1,0,0
QCOM,2016,66315.25200000001,11.102190274340073,Information Technology,81.5,1,0,0
QCOM,2017,62195.164,11.03804860479975,Information Technology,81.5,1,0,0
QCOM,2018,64571.856,11.075549415709407,Information Technology,81.5,1,0,0
QCOM,2019,62144.22,11.037229183281157,Information Technology,81.5,1,0,0
QCOM,2020,62487.216,11.042733273947839,Information Technology,81.5,1,0,0
QCOM,2021,62333.664,11.04027295453434,Information Technology,81.5,1,0,0
QCOM,2022,61074.468,11.019865558806366,Information Technology,81.5,1,0,0
QCOM,2023,48566.816,10.790716368300375,Information Technology,81.5,1,1,1
RSG,2010,16060158.05975,16.59185217052787,Industrials,50.3,1,0,0
RSG,2011,14568672.49515,16.49438413045426,Industrials,50.3,1,0,0
RSG,2012,14027375.3195,16.456521429566077,Industrials,50.3,1,0,0
RSG,2013,12565784.368,16.346488231423542,Industrials,50.3,1,0,0
RSG,2014,12050235.214,16.304594820530383,Industrials,50.3,1,0,0
RSG,2015,11661283.53,16.271784898342002,Industrials,50.3,1,0,0
RSG,2016,10994714.74,16.212925328066984,Industrials,50.3,1,0,0
RSG,2017,10804978.806,16.195517678971818,Industrials,50.3,1,0,0
RSG,2018,10508051.488,16.167652424826482,Industrials,50.3,1,0,0
RSG,2019,11146071.968,16.22659779365398,Industrials,50.3,1,0,0
RSG,2020,10807786.086,16.195777458761217,Industrials,50.3,1,0,0
RSG,2021,10688525.72,16.1846814549814,Industrials,50.3,1,0,0
RSG,2022,10864346.808,16.200997142995693,Industrials,50.3,1,0,0
RSG,2023,10721712.294,16.187781523038215,Industrials,50.3,1,1,1
RTX,2010,181890.808,12.111167327758155,Industrials,50.3,1,0,0
RTX,2011,154410.94199999998,11.947379258141462,Industrials,50.3,1,0,0
RTX,2012,172470.224,12.05798568414668,Industrials,50.3,1,0,0
RTX,2013,177697.612,12.087844203194962,Industrials,50.3,1,0,0
RTX,2014,146585.472,11.895370785868462,Industrials,50.3,1,0,0
RTX,2015,134238.364,11.807379783906734,Industrials,50.3,1,0,0
RTX,2016,138203.766,11.836491675972878,Industrials,50.3,1,0,0
RTX,2017,144300.93,11.879663119585894,Industrials,50.3,1,0,0
RTX,2018,160067.038,11.983354241328122,Industrials,50.3,1,0,0
RTX,2019,163595.928,12.005160925468372,Industrials,50.3,1,0,0
RTX,2020,156351.20799999998,11.959866484948087,Industrials,50.3,1,0,0
RTX,2021,173380.69,12.063250743750833,Industrials,50.3,1,0,0
RTX,2022,148676.422,11.909534285008776,Industrials,50.3,1,0,0
RTX,2023,172793.28999999998,12.059857090824647,Industrials,50.3,1,1,1
SO,2010,81985183.36,18.22204911036761,Utilities,42.0,0,0,0
SO,2011,71510993.9,18.085361770667273,Utilities,42.0,0,0,0
SO,2012,69159231.602,18.051922122737466,Utilities,42.0,0,0,0
SO,2013,69245877.724,18.053174188249923,Utilities,42.0,0,0,0
SO,2014,76807978.712,18.15681909522041,Utilities,42.0,0,0,0
SO,2015,73497690.212,18.112764551608063,Utilities,42.0,0,0,0
SO,2016,71168365.068,18.080558980855386,Utilities,42.0,0,0,0
SO,2017,68617536.727,18.044058712019794,Utilities,42.0,0,0,0
SO,2018,70431255.687,18.070147709626443,Utilities,42.0,0,0,0
SO,2019,69488351.24,18.056669702820567,Utilities,42.0,0,0,0
SO,2020,61651316.788,17.937005162658426,Utilities,42.0,0,0,0
SO,2021,62952277.609,17.95788751492423,Utilities,42.0,0,0,0
SO,2022,64640880.646,17.984357611409596,Utilities,42.0,0,0,0
SO,2023,62758846.596,17.954810123582764,Utilities,42.0,0,1,0
SRE,2010,2489862.772,14.72773855690408,Utilities,42.0,0,0,0
SRE,2011,2065351.542,14.540811492324,Utilities,42.0,0,0,0
SRE,2012,2242040.824,14.622897537212769,Utilities,42.0,0,0,0
SRE,2013,2670066.54,14.797614325936646,Utilities,42.0,0,0,0
SRE,2014,1773247.38,14.38832366548715,Utilities,42.0,0,0,0
SRE,2015,2197991.282,14.603054902565562,Utilities,42.0,0,0,0
SRE,2016,1568316.03,14.265513646955352,Utilities,42.0,0,0,0
SRE,2017,1608149.992,14.290595624810186,Utilities,42.0,0,0,0
SRE,2018,1582994.144,14.274829271265267,Utilities,42.0,0,0,0
SRE,2019,2070281.498,14.5431956283938,Utilities,42.0,0,0,0
SRE,2020,4539440.948,15.328314643519647,Utilities,42.0,0,0,0
SRE,2021,4144405.154,15.237270068253912,Utilities,42.0,0,0,0
SRE,2022,4463667.723999999,15.311481569716067,Utilities,42.0,0,0,0
SRE,2023,3952999.27,15.189985410581375,Utilities,42.0,0,1,0
STLD,2010,1798570.344,14.40250320994377,Materials,37.2,0,0,0
STLD,2011,1847495.16,14.429341853317895,Materials,37.2,0,0,0
STLD,2012,1877006.476,14.445189298512233,Materials,37.2,0,0,0
STLD,2013,2022064.038,14.519629843228252,Materials,37.2,0,0,0
STLD,2014,2226324.562,14.615863054391259,Materials,37.2,0,0,0
STLD,2015,1981032.072,14.499129020140023,Materials,37.2,0,0,0
STLD,2016,2104040.172,14.559370421089342,Materials,37.2,0,0,0
STLD,2017,2079460.524,14.547619535469284,Materials,37.2,0,0,0
STLD,2018,2300322.628,14.648560378827048,Materials,37.2,0,0,0
STLD,2019,2196141.732,14.6022130758564,Materials,37.2,0,0,0
STLD,2020,2254623.4760000003,14.628493987561319,Materials,37.2,0,0,0
STLD,2021,2318877.288,14.656594130168621,Materials,37.2,0,0,0
STLD,2022,2529050.78,14.74335499993835,Materials,37.2,0,0,0
STLD,2023,2569896.58,14.759376603937207,Materials,37.2,0,1,0
SWKS,2011,34378.841,10.445225654144297,Information Technology,81.5,1,0,0
SWKS,2012,43023.099,10.669515679547278,Information Technology,81.5,1,0,0
SWKS,2013,38541.107,10.559506610946219,Information Technology,81.5,1,0,0
SWKS,2014,36003.37,10.491395598960102,Information Technology,81.5,1,0,0
SWKS,2015,39304.144,10.57911067987717,Information Technology,81.5,1,0,0
SWKS,2016,39972.45,10.595970762716519,Information Technology,81.5,1,0,0
SWKS,2017,44483.733985,10.70290135278013,Information Technology,81.5,1,0,0
SWKS,2018,40508.017379,10.609279879644834,Information Technology,81.5,1,0,0
SWKS,2019,33708.065182,10.425522076665898,Information Technology,81.5,1,0,0
SWKS,2020,32848.104591,10.399679766037458,Information Technology,81.5,1,0,0
SWKS,2021,42201.42397,10.65023293842188,Information Technology,81.5,1,0,0
SWKS,2022,35693.24597,10.482744777466348,Information Technology,81.5,1,0,0
SWKS,2023,24116.71997,10.090702117766046,Information Technology,81.5,1,1,1
TAP,2010,920284.494,13.732439220451283,Consumer Staples,29.6,0,0,0
TAP,2011,891554.754,13.700723253869917,Consumer Staples,29.6,0,0,0
TAP,2012,832077.5900000001,13.631682174476978,Consumer Staples,29.6,0,0,0
TAP,2013,704220.436,13.464848125455642,Consumer Staples,29.6,0,0,0
TAP,2014,646099.348,13.378710108162425,Consumer Staples,29.6,0,0,0
TAP,2015,540141.04,13.199587420989317,Consumer Staples,29.6,0,0,0
TAP,2016,466439.326,13.052885372544925,Consumer Staples,29.6,0,0,0
TAP,2017,399346.27,12.897586668213492,Consumer Staples,29.6,0,0,0
TAP,2018,378708.4520000001,12.844524572648918,Consumer Staples,29.6,0,0,0
TAP,2019,371111.918,12.824261656467087,Consumer Staples,29.6,0,0,0
TAP,2020,373280.848,12.830089037950247,Consumer Staples,29.6,0,0,0
TAP,2021,347638.996,12.75892272904524,Consumer Staples,29.6,0,0,0
TAP,2022,333961.374,12.718783612918436,Consumer Staples,29.6,0,0,0
TAP,2023,339474.436,12.735156869902278,Consumer Staples,29.6,0,1,0
TMO,2010,32319.12,10.383445225499425,Health Care,65.1,1,0,0
TMO,2011,35494.554,10.477162728183774,Health Care,65.1,1,0,0
TMO,2012,34818.206,10.457924410075398,Health Care,65.1,1,0,0
TMO,2013,34469.272,10.447852550399418,Health Care,65.1,1,0,0
TMO,2014,37422.728,10.530060220734272,Health Care,65.1,1,0,0
TMO,2015,38598.126,10.56098491270953,Health Care,65.1,1,0,0
TMO,2016,37152.536,10.522814227312242,Health Care,65.1,1,0,0
TMO,2017,38902.08,10.568828703850066,Health Care,65.1,1,0,0
TMO,2018,35895.198,10.488386663575529,Health Care,65.1,1,0,0
TMO,2019,36276.108,10.498942187711112,Health Care,65.1,1,0,0
TMO,2020,25749.852,10.156222992923148,Health Care,65.1,1,0,0
TMO,2021,26942.232,10.201487413072874,Health Care,65.1,1,0,0
TMO,2022,28940.316,10.273025472544818,Health Care,65.1,1,0,0
TMO,2023,28392.342,10.25390996004502,Health Care,65.1,1,1,1
TRGP,2010,1294465.522,14.073609216116637,Energy,45.0,1,0,0
TRGP,2011,1717578.776,14.356426750908222,Energy,45.0,1,0,0
TRGP,2012,1798866.972,14.402668120578594,Energy,45.0,1,0,0
TRGP,2013,2145863.36,14.579052994210615,Energy,45.0,1,0,0
TRGP,2014,2169233.126,14.589884725892416,Energy,45.0,1,0,0
TRGP,2015,2346002.168,14.668223658578277,Energy,45.0,1,0,0
TRGP,2016,2293488.072,14.64558482823801,Energy,45.0,1,0,0
TRGP,2017,2402718.91,14.692111949456558,Energy,45.0,1,0,0
TRGP,2018,2733139.086657743,14.820961721063744,Energy,45.0,1,0,0
TRGP,2019,3205023.788469035,14.980230382618709,Energy,45.0,1,0,0
TRGP,2020,3203974.913192721,14.979903069412016,Energy,45.0,1,0,0
TRGP,2021,2739795.996933317,14.823394386909081,Energy,45.0,1,0,0
TRGP,2022,2915192.579801952,14.88544678372714,Energy,45.0,1,0,0
TRGP,2023,3358925.970596633,15.027132126945945,Energy,45.0,1,1,1
TSLA,2013,28990.44,10.274755892982867,Consumer Discretionary,62.6,1,0,0
TSLA,2014,30796.784,10.335198018321332,Consumer Discretionary,62.6,1,0,0
TSLA,2015,33973.972,10.43337941488361,Consumer Discretionary,62.6,1,0,0
TSLA,2016,27610.796,10.22599835170394,Consumer Discretionary,62.6,1,0,0
TSLA,2017,22165.616,10.006342652258938,Consumer Discretionary,62.6,1,0,0
TSLA,2018,22048.216,10.001032324687323,Consumer Discretionary,62.6,1,0,0
TSLA,2019,23612.812,10.06958707405652,Consumer Discretionary,62.6,1,0,0
TSLA,2020,28075.544,10.242689773642084,Consumer Discretionary,62.6,1,0,0
TSLA,2021,40381.348,10.606148037774144,Consumer Discretionary,62.6,1,0,0
TSLA,2022,45630.528,10.72835416010196,Consumer Discretionary,62.6,1,0,0
TSLA,2023,80515.196,11.296213635716732,Consumer Discretionary,62.6,1,1,1
TSN,2010,922606.844,13.734959552129112,Consumer Staples,29.6,0,0,0
TSN,2011,1483587.218,14.209974183072376,Consumer Staples,29.6,0,0,0
TSN,2012,1463700.976,14.196479384474543,Consumer Staples,29.6,0,0,0
TSN,2013,1511634.85,14.228702966767928,Consumer Staples,29.6,0,0,0
TSN,2014,1554400.886,14.256601390374534,Consumer Staples,29.6,0,0,0
TSN,2015,1514162.262,14.230373542040274,Consumer Staples,29.6,0,0,0
TSN,2016,1574423.042,14.2694000757428,Consumer Staples,29.6,0,0,0
TSN,2017,1619026.66,14.297336317133967,Consumer Staples,29.6,0,0,0
TSN,2018,1863858.768,14.438160039637966,Consumer Staples,29.6,0,0,0
TSN,2019,1835359.778,14.422751629410044,Consumer Staples,29.6,0,0,0
TSN,2020,1951980.286,14.484355458819055,Consumer Staples,29.6,0,0,0
TSN,2021,1923290.668,14.469548686496603,Consumer Staples,29.6,0,0,0
TSN,2022,1880822.458,14.447220248482408,Consumer Staples,29.6,0,0,0
TSN,2023,1874907.486,14.444070408728859,Consumer Staples,29.6,0,1,0
TXN,2010,49318.562,10.806076076460258,Information Technology,81.5,1,0,0
TXN,2011,1188620.1665023,13.988304509683363,Information Technology,81.5,1,0,0
TXN,2012,1089259.8273714,13.901009884138135,Information Technology,81.5,1,0,0
TXN,2013,1131897.3158223,13.939406706698476,Information Technology,81.5,1,0,0
TXN,2014,1259239.485172,14.046019307630969,Information Technology,81.5,1,0,0
TXN,2015,1312810.3507699,14.087681464949997,Information Technology,81.5,1,0,0
TXN,2016,1356852.3576476,14.120678869342928,Information Technology,81.5,1,0,0
TXN,2017,1411865.2290937,14.160422953945144,Information Technology,81.5,1,0,0
TXN,2018,1377091.0415584,14.1354846175673,Information Technology,81.5,1,0,0
TXN,2019,1296767.2939992,14.075385799690153,Information Technology,81.5,1,0,0
TXN,2020,1156344.167437,13.96077487139428,Information Technology,81.5,1,0,0
TXN,2021,1142553.5183359,13.948777119067937,Information Technology,81.5,1,0,0
TXN,2022,1064891.4796763,13.878384393978633,Information Technology,81.5,1,0,0
TXN,2023,1057774.335383,13.871678520442003,Information Technology,81.5,1,1,1
TXT,2010,60615.738,11.012326338540394,Industrials,50.3,1,0,0
TXT,2011,56056.572,10.934134513042348,Industrials,50.3,1,0,0
TXT,2012,57710.418,10.963210318534667,Industrials,50.3,1,0,0
TXT,2013,63753.698,11.062798154423042,Industrials,50.3,1,0,0
TXT,2014,37375.634,10.528801028800883,Industrials,50.3,1,0,0
TXT,2015,63389.054,11.05706225114723,Industrials,50.3,1,0,0
TXT,2016,61356.73,11.024476440571938,Industrials,50.3,1,0,0
TXT,2017,32536.086,10.39013582544162,Industrials,50.3,1,0,0
TXT,2018,43296.312,10.67584583354169,Industrials,50.3,1,0,0
TXT,2019,66576.724,11.106125326104943,Industrials,50.3,1,0,0
TXT,2020,58038.454,10.96887829964857,Industrials,50.3,1,0,0
TXT,2021,57192.82,10.954201129572894,Industrials,50.3,1,0,0
TXT,2022,59450.2,10.99291108694465,Industrials,50.3,1,0,0
TXT,2023,55579.572,10.92558899471529,Industrials,50.3,1,1,1
VLO,2010,23071681.61769393,16.954116562804284,Energy,45.0,1,0,0
VLO,2011,23487260.815,16.971968781726414,Energy,45.0,1,0,0
VLO,2012,23668416.99,16.979652143177113,Energy,45.0,1,0,0
VLO,2013,23825895.533,16.9862836367231,Energy,45.0,1,0,0
VLO,2014,23752607.395,16.98320290957226,Energy,45.0,1,0,0
VLO,2015,23356458.518,16.966384142708208,Energy,45.0,1,0,0
VLO,2016,23884205.316,16.98872797486326,Energy,45.0,1,0,0
VLO,2017,23387536.552,16.967713855207233,Energy,45.0,1,0,0
VLO,2018,24074566.062,16.996666532599956,Energy,45.0,1,0,0
VLO,2019,23331047.576,16.9652955883798,Energy,45.0,1,0,0
VLO,2020,21636469.9,16.889890916388115,Energy,45.0,1,0,0
VLO,2021,22923347.604,16.94766653879026,Energy,45.0,1,0,0
VLO,2022,23203054.344,16.95979452382747,Energy,45.0,1,0,0
VLO,2023,23535216.552,16.97400847653926,Energy,45.0,1,1,1
VST,2010,91309305.452,18.329763273031972,Utilities,42.0,0,0,0
VST,2011,96727658.814,18.38740995689595,Utilities,42.0,0,0,0
VST,2012,99041261.08,18.411047109953454,Utilities,42.0,0,0,0
VST,2013,98391933.878,18.40446939604141,Utilities,42.0,0,0,0
VST,2014,98355782.148,18.404101902778773,Utilities,42.0,0,0,0
VST,2015,93855275.748,18.357264544754514,Utilities,42.0,0,0,0
VST,2016,88141010.972,18.294448498728134,Utilities,42.0,0,0,0
VST,2017,85381247.02,18.26263705642783,Utilities,42.0,0,0,0
VST,2018,89261680.252,18.307082852435023,Utilities,42.0,0,0,0
VST,2019,87196705.346,18.28367711690439,Utilities,42.0,0,0,0
VST,2020,82693042.64999999,18.230646040978385,Utilities,42.0,0,0,0
VST,2021,87167455.42,18.283341613027783,Utilities,42.0,0,0,0
VST,2022,85964775.49,18.269448194621074,Utilities,42.0,0,0,0
VST,2023,86320993.138,18.273583395738473,Utilities,42.0,0,1,0
VTRS,2021,27448.03,10.220086109336991,Health Care,65.1,1,0,0
VTRS,2022,28221.464,10.247873535556892,Health Care,65.1,1,0,0
VTRS,2023,26031.806,10.167112790872563,Health Care,65.1,1,1,1
WAB,2010,58075.33,10.969513458796953,Industrials,50.3,1,0,0
WAB,2011,65138.704,11.08428953476095,Industrials,50.3,1,0,0
WAB,2012,62512.964,11.043145234769067,Industrials,50.3,1,0,0
WAB,2013,63194.712,11.053991729731896,Industrials,50.3,1,0,0
WAB,2014,65795.352,11.094319675047032,Industrials,50.3,1,0,0
WAB,2015,64083.108,11.067951687053244,Industrials,50.3,1,0,0
WAB,2016,57094.68,10.95248373603943,Industrials,50.3,1,0,0
WAB,2017,54630.544,10.90836672384961,Industrials,50.3,1,0,0
WAB,2018,61034.92,11.019217822308887,Industrials,50.3,1,0,0
WAB,2019,59700.076,10.99710532266886,Industrials,50.3,1,0,0
WAB,2020,56168.988,10.936137871889283,Industrials,50.3,1,0,0
WAB,2021,42422.54,10.655458675839078,Industrials,50.3,1,0,0
WAB,2022,40785.896,10.616116132333456,Industrials,50.3,1,0,0
WAB,2023,35202.768,10.468908401311777,Industrials,50.3,1,1,1
WEC,2010,18840320.186,16.751509875056346,Utilities,42.0,0,0,0
WEC,2011,20107768.976,16.816616864302077,Utilities,42.0,0,0,0
WEC,2012,16167948.072,16.598541388134855,Utilities,42.0,0,0,0
WEC,2013,18414047.728,16.72862444907385,Utilities,42.0,0,0,0
WEC,2014,20020893.4,16.81228700617811,Utilities,42.0,0,0,0
WEC,2015,21278292.864,16.873198043659574,Utilities,42.0,0,0,0
WEC,2016,20124105.74,16.81742899469377,Utilities,42.0,0,0,0
WEC,2017,21393881.074,16.878615554726824,Utilities,42.0,0,0,0
WEC,2018,22686499.466,16.93728061242378,Utilities,42.0,0,0,0
WEC,2019,21920989.758,16.90295521783652,Utilities,42.0,0,0,0
WEC,2020,20302023.694,16.82623117765914,Utilities,42.0,0,0,0
WEC,2021,22050258.568,16.908834931579225,Utilities,42.0,0,0,0
WEC,2022,19456459.914,16.783689753537328,Utilities,42.0,0,0,0
WEC,2023,19291885.63,16.7751951836246,Utilities,42.0,0,1,0
WM,2010,23918223.290856,16.99015124895902,Industrials,50.3,1,0,0
WM,2011,21099631.254618,16.864766169603325,Industrials,50.3,1,0,0
WM,2012,20458490.473534,16.833908585248217,Industrials,50.3,1,0,0
WM,2013,18925798.046,16.75603657811378,Industrials,50.3,1,0,0
WM,2014,18218716.38,16.717960051050316,Industrials,50.3,1,0,0
WM,2015,17133789.728,16.656563137587717,Industrials,50.3,1,0,0
WM,2016,15776194.686,16.574012759779066,Industrials,50.3,1,0,0
WM,2017,15707509.976,16.569649562033465,Industrials,50.3,1,0,0
